playername,position,kills,deaths,assists,dpm,damageshare,wardsplaced,wpm,visionscore,vspm,totalgold,earnedgold,earned gpm,damagetochampions,minionkills,monsterkills,result,win_percent
Arding,sup,0.9090909090909091,4.7727272727272725,8.181818181818182,194.93368181818184,0.08478573636363636,57.72727272727273,1.8399954545454547,105.72727272727273,3.3375500000000002,7609.0,3571.2727272727275,115.8337590909091,6153.818181818182,46.18181818181818,0.18181818181818182,0.22727272727272727,0.22727272727272727
Aress,mid,4.638888888888889,1.9861111111111112,5.652777777777778,628.4335777777778,0.24707652777777778,15.625,0.4768430555555556,46.27777777777778,1.4071680555555557,14883.652777777777,10625.486111111111,327.2414708333333,20551.819444444445,291.31944444444446,21.13888888888889,0.5972222222222222,0.0
Aria,mid,5.0344827586206895,1.903448275862069,6.682758620689655,754.1874579310345,0.2854176551724138,9.986206896551725,0.3296048275862069,37.92413793103448,1.2406020689655173,13619.289655172413,9639.88275862069,320.2730027586207,23135.041379310343,267.3862068965517,9.124137931034483,0.7241379310344828,0.42857142857142855
Ariana,top,1.8097560975609754,2.1170731707317074,2.98780487804878,478.67007560975605,0.1544300731707317,5.360975609756097,0.2370268292682927,16.91951219512195,0.7190756097560975,8461.087804878049,5460.358536585365,237.26648048780487,11061.7243902439,171.2951219512195,4.080487804878048,0.4146341463414634,0.0
Ariendel,mid,2.9950819672131144,2.1918032786885244,4.636065573770491,675.9838688524591,0.18651396721311472,7.837704918032786,0.3622,21.504918032786886,0.9842688524590164,8924.621311475408,6102.611475409836,284.3007524590164,14602.998360655736,165.8885245901639,8.686885245901639,0.47540983606557374,0.0
Armao,jng,1.6416666666666666,2.2983333333333333,6.316666666666666,295.08171666666664,0.12459635566666667,9.004999999999999,0.2975516666666667,34.495,1.1467783333333335,9653.033333333333,5742.5599999999995,193.35480333333334,8874.908333333333,15.938333333333333,147.765,0.43333333333333335,0.34782608695652173
Armut,top,1.8333333333333333,2.9444444444444446,2.888888888888889,455.2779777777778,0.22820844444444444,12.166666666666666,0.36051666666666665,41.611111111111114,1.2180944444444444,12104.388888888889,7774.333333333333,233.88078888888887,15401.166666666666,248.55555555555554,8.833333333333334,0.16666666666666666,0.16666666666666666
Arnax,top,0.8499999999999999,2.6,1.1999999999999997,444.14715000000007,0.15176104999999998,7.5,0.4134142857142857,15.099999999999998,0.8255428571428572,5982.449999999999,3579.4,197.60920714285717,7969.699999999999,130.35,1.0,0.07142857142857142,0.0
Array,bot,3.581553398058252,1.3728155339805823,4.52621359223301,701.5979970873786,0.1907394048543689,9.0252427184466,0.42406310679611653,26.701941747572814,1.2598174757281553,9408.054368932038,6614.442718446602,311.4843368932039,15114.950485436892,174.3407766990291,9.310679611650485,0.6407766990291263,0.0
Arrow,bot,3.0260416666666665,1.2395833333333333,3.813541666666666,573.97870625,0.17675460833333334,9.377083333333333,0.4247447916666667,29.560416666666665,1.3401229166666668,9447.528124999999,6564.242708333332,298.35274062499997,12830.912499999999,175.75104166666665,12.81875,0.625,0.0
Artemis,bot,4.76,2.1933333333333334,4.986666666666666,634.4222466666666,0.28138944666666665,12.02,0.3746113333333333,39.14666666666667,1.210108,14578.06,10421.826666666666,328.507496,20456.506666666668,282.3066666666667,26.69333333333333,0.5066666666666667,0.0
Artemis,sup,0.0,4.199999999999999,9.799999999999999,140.4396,0.05292077,18.9,0.937,44.8,2.2209,4631.9,1969.8,97.6518,2832.8999999999996,16.799999999999997,0.0,0.0,0.0
Artifact,mid,2.9565217391304346,2.6666666666666665,4.797101449275362,570.969768115942,0.26583814492753627,11.057971014492754,0.3464173913043478,38.30434782608695,1.1909144927536233,12491.028985507246,8350.710144927536,262.6709333333333,18327.739130434784,263.28985507246375,9.81159420289855,0.2463768115942029,0.0
Artoria,mid,2.552941176470588,1.9764705882352938,3.5823529411764703,629.327894117647,0.16958191764705882,7.494117647058823,0.35855882352941176,21.370588235294115,1.0229,8625.811764705883,5899.599999999999,281.70759411764703,13118.617647058823,169.27647058823527,4.98235294117647,0.47058823529411764,0.0
Arven,mid,2.8,2.8,2.0999999999999996,561.88485,0.19312859999999998,13.299999999999999,0.54475,38.849999999999994,1.52485,9842.349999999999,6751.15,281.68685,14564.899999999998,194.95,10.149999999999999,0.0,0.0
Ashes,mid,2.252173913043478,1.4304347826086956,3.773913043478261,489.45054782608696,0.16587285217391304,5.082608695652174,0.22224347826086957,21.06086956521739,0.9241826086956522,8972.6,6021.7956521739125,267.4063,11037.32608695652,180.87391304347824,8.917391304347825,0.43478260869565216,0.0
Asilah,mid,2.4499999999999997,3.5,3.15,697.16365,0.19895417499999998,6.125,0.27205,16.275,0.7114,8888.425,5997.949999999999,261.3642,15712.025,178.67499999999998,1.4,0.0,0.0
Aspect,mid,1.8499999999999996,2.4,2.4,527.3730833333333,0.1851734833333333,5.8,0.2737428571428571,17.23333333333333,0.8034452380952382,7830.0999999999985,5119.0,241.81406904761903,11028.233333333334,169.48333333333332,6.016666666666667,0.21428571428571427,0.0
Aspire,top,2.1,1.4813953488372091,3.841860465116279,462.13967209302325,0.13738322377906975,5.758720930232557,0.2715232558139535,18.02906976744186,0.8300087209302326,8664.64476744186,5857.937790697674,275.1434546511628,9949.848837209302,168.44767441860463,8.93313953488372,0.686046511627907,0.0
Assum,bot,3.6486486486486487,2.675675675675676,4.527027027027027,636.5280763513514,0.2910596756756757,11.95945945945946,0.37495675675675677,35.608108108108105,1.1049891891891892,13642.851351351352,9478.378378378378,295.20362905405403,20743.574324324323,275.52702702702703,14.405405405405405,0.3581081081081081,0.3581081081081081
Astaa,sup,0.7,3.1,8.0,244.84814,0.11349902,56.8,1.9057199999999999,95.1,3.1742,7321.7,3427.4,115.93809000000002,7099.1,37.9,0.4,0.2,0.0
Asza,bot,2.488888888888889,1.9444444444444444,3.2277777777777774,646.8112666666667,0.1955711722222222,6.727777777777778,0.29434444444444446,29.477777777777778,1.2645111111111111,9590.777777777777,6554.177777777778,278.4429333333334,15566.016666666666,197.75,10.266666666666666,0.3333333333333333,0.0
Atlen,bot,4.970588235294118,2.588235294117647,5.205882352941177,637.8053323529412,0.2720565588235294,9.588235294117647,0.2922676470588235,38.23529411764706,1.132855882352941,14671.058823529413,10328.35294117647,311.99185,21283.823529411766,280.5,22.058823529411764,0.5588235294117647,0.5588235294117647
Attila,bot,2.6915492957746476,1.4788732394366195,3.6183098591549294,649.4144647887324,0.19919414042253522,6.773239436619718,0.30781267605633805,25.959154929577462,1.1634577464788733,9830.435211267604,6950.014084507042,314.3119295774648,14715.942253521125,201.14647887323943,13.447887323943661,0.43661971830985913,0.0
Avano,mid,2.9999999999999996,2.05,3.05,589.8650142857142,0.18697545,9.45,0.44885,27.849999999999998,1.3104571428571428,8483.999999999998,5712.05,275.0464928571429,12445.0,170.09999999999997,1.9499999999999997,0.42857142857142855,0.0
Avra,bot,3.7333333333333325,1.9833333333333332,3.830555555555555,725.9028055555556,0.19579194444444442,8.497222222222222,0.3924388888888889,35.175,1.625836111111111,9870.758333333333,7051.974999999999,326.3697361111111,15885.916666666666,182.42777777777778,15.399999999999999,0.6388888888888888,0.0
Ayel,top,2.073076923076923,2.3423076923076924,4.63076923076923,608.8410653846154,0.15919828076923076,10.042307692307691,0.44015,25.819230769230767,1.1232923076923078,9169.246153846154,6188.484615384615,271.48639615384616,13899.73846153846,176.85769230769228,7.43076923076923,0.5384615384615384,0.0
Ayu,bot,3.8028169014084505,2.028169014084507,5.436619718309859,681.6287352112677,0.28124015211267606,15.084507042253522,0.4513183098591549,39.690140845070424,1.1723056338028168,14353.408450704226,10001.901408450703,298.74565211267605,23124.845070422536,288.8169014084507,19.295774647887324,0.4225352112676056,0.0
Ayu,sup,1.0206896551724138,2.2275862068965515,7.9206896551724135,216.8355551724138,0.09479052103448277,44.86206896551724,1.3743827586206898,108.3103448275862,3.264544827586207,8268.068965517241,4113.824137931034,130.33634827586206,7078.986206896552,50.37931034482759,0.9896551724137931,0.5862068965517241,0.0
Azhi,top,2.929936305732484,1.8471337579617835,6.114649681528663,532.6494643312102,0.20929663312101912,12.10828025477707,0.3913356687898089,38.01910828025478,1.2023987261146496,12354.28025477707,8267.910828025477,268.95740318471337,16388.267515923566,230.29936305732485,8.78343949044586,0.7197452229299363,0.7197452229299363
Azitor,bot,0.7,2.0999999999999996,0.7,430.9476,0.17174289999999998,7.0,0.35840000000000005,20.299999999999997,1.02265,7081.549999999999,4494.7,228.85625,8657.6,178.14999999999998,4.199999999999999,0.0,0.0
Azog,bot,4.140425531914894,2.174468085106383,4.199999999999999,687.5208978723404,0.18194955531914891,6.91063829787234,0.325436170212766,16.725531914893615,0.7838978723404256,9444.772340425532,6661.453191489361,314.81598085106384,14473.125531914891,172.02127659574467,11.06595744680851,0.5531914893617021,0.0
BAO,bot,3.2717391304347827,1.4,4.063043478260869,695.475904347826,0.21056887173913044,11.352173913043476,0.49302173913043473,29.82608695652174,1.2901326086956522,10222.358695652172,7202.4369565217385,309.2788152173913,16396.63260869565,205.84565217391304,11.519565217391303,0.391304347826087,0.0
BEAN,bot,2.766265060240964,1.6192771084337347,3.9132530120481923,625.6447433734941,0.1857229036144578,7.708433734939758,0.3423421686746988,24.39879518072289,1.0650481927710844,9573.714457831324,6590.82891566265,287.23705903614456,14488.136144578311,186.63855421686748,12.844578313253011,0.42168674698795183,0.0
BIG Leon,sup,0.4666666666666666,1.633333333333333,8.4,198.30953333333332,0.06715928333333333,30.566666666666663,1.5764666666666667,57.4,2.9661000000000004,4973.733333333333,2390.5,126.04899999999999,3760.8666666666663,21.23333333333333,0.0,1.0,0.0
BRE Knewnaem,mid,1.0499999999999998,3.8499999999999996,2.4499999999999997,668.04365,0.23273285,7.0,0.35055000000000003,12.25,0.6249,7571.2,4919.25,239.3219,13595.4,170.45,1.4,0.0,0.0
BW Quest,jng,3.15,3.1499999999999995,2.8,754.8503,0.18793739999999998,5.074999999999999,0.263525,19.075,0.9628,7435.924999999999,4869.375,253.9225,14630.524999999998,16.974999999999998,115.67499999999998,0.25,0.0
Baashh,jng,2.8,1.9249999999999998,7.5249999999999995,692.44265,0.145578825,4.725,0.20525,22.4,0.9747250000000001,8670.025,5688.9,247.77465,15876.349999999999,24.15,126.17499999999998,0.25,0.0
Babip,jng,2.7954545454545454,2.9318181818181817,8.340909090909092,301.68108863636365,0.12985473181818183,8.818181818181818,0.28972272727272724,41.54545454545455,1.3482613636363636,10099.068181818182,6129.568181818182,204.5597272727273,9130.386363636364,23.386363636363637,123.95454545454545,0.5454545454545454,0.14285714285714285
Baca,mid,2.414285714285714,1.5,4.164285714285714,604.9894173469388,0.18881842857142858,11.435714285714283,0.48532142857142857,27.978571428571424,1.173680612244898,9584.614285714286,6503.878571428571,275.18600510204084,14445.292857142857,196.6285714285714,6.092857142857142,0.47959183673469385,0.0
Backlund,mid,2.8325581395348833,1.7581395348837208,3.2395348837209297,536.7434558139535,0.17091902279069768,6.381395348837208,0.2721255813953488,22.05813953488372,0.9244697674418605,9857.660465116278,6769.8627906976735,284.1730604651163,12889.995348837208,198.47441860465116,11.411627906976744,0.5581395348837209,0.0
Badlulu,top,1.643478260869565,1.833695652173913,3.3326086956521737,469.87014673913046,0.15211013163043477,8.620652173913042,0.3892478260869565,22.643478260869564,0.9923576086956521,8642.253260869564,5686.5945652173905,249.98370760869565,10606.932608695652,179.99891304347824,5.813043478260869,0.44565217391304346,0.0
Badlyyga,jng,1.3999999999999997,1.7888888888888888,4.55,347.555,0.11073592833333332,4.472222222222222,0.19517222222222222,26.95,1.191438888888889,6834.138888888888,3902.4222222222215,173.79913333333332,7684.638888888889,21.077777777777776,82.36666666666666,0.3888888888888889,0.0
Baiye,bot,3.1924242424242424,1.7818181818181817,3.9030303030303024,594.5463621212122,0.18484348484848484,9.937878787878788,0.4444636363636364,23.078787878787875,1.0305712121212123,9967.575757575758,7053.115151515151,316.62971515151514,13411.80909090909,192.2348484848485,11.210606060606061,0.45454545454545453,0.0
BakeryBoy,mid,1.1199999999999999,2.1,2.94,523.3419200000001,0.16885553999999997,9.239999999999998,0.4497,26.04,1.24814,7280.839999999999,4579.26,222.39094,10550.96,167.01999999999998,1.6799999999999997,0.2,0.0
Baldan,top,1.739393939393939,1.9515151515151512,4.051515151515151,429.3607606060606,0.1425532606060606,8.25151515151515,0.36545151515151514,25.45454545454545,1.1353909090909091,8333.033333333333,5420.121212121212,241.22495757575757,9688.954545454546,159.62121212121212,3.4999999999999996,0.48484848484848486,0.0
Balder,bot,3.0625,2.5625,4.9375,714.88719375,0.280221875,15.0,0.47635625000000004,35.5625,1.1314125,12523.625,8414.4375,265.3503375,22188.3125,266.0625,2.125,0.375,0.0
Baloo,sup,0.49999999999999994,3.05,3.849999999999999,169.0881,0.06321083499999999,24.699999999999996,1.0656142857142858,54.0,2.447057142857143,4723.199999999999,1861.1499999999999,84.42086428571429,3713.5999999999995,15.099999999999998,0.19999999999999998,0.07142857142857142,0.0
Bananiasty,jng,1.8454545454545452,1.9409090909090907,6.968181818181818,358.3338909090909,0.0880813659090909,4.3590909090909085,0.18864545454545453,23.099999999999998,1.008259090909091,7374.595454545453,4415.981818181818,197.7157090909091,8097.409090909091,14.063636363636363,99.2090909090909,0.5454545454545454,0.0
Banderas,top,2.0661290322580643,1.8854838709677417,4.2225806451612895,495.729,0.14918056548387096,6.841935483870968,0.3129983870967742,22.84032258064516,1.021058064516129,8592.443548387097,5700.9693548387095,257.46865806451615,10973.911290322581,163.96935483870965,4.877419354838709,0.6612903225806451,0.0
Baolan,sup,0.5434782608695652,3.5869565217391304,6.130434782608695,179.53577173913044,0.09385970869565217,46.32608695652174,1.513004347826087,84.8695652173913,2.7851978260869568,6824.021739130435,2862.5,94.45417173913043,5394.717391304348,23.130434782608695,0.08695652173913043,0.2608695652173913,0.2608695652173913
Bartholdy,jng,1.9,2.8999999999999995,6.299999999999999,368.7368214285715,0.09736095999999998,5.8999999999999995,0.2619285714285714,30.9,1.3630214285714286,7431.75,4479.7,198.2109,8185.599999999999,14.249999999999998,108.8,0.5,0.0
Baul,sup,1.0999999999999999,2.35,5.85,284.00091428571426,0.083618485,31.5,1.5094142857142856,69.05,3.2791285714285716,5471.699999999999,2720.75,130.99587142857143,5810.75,26.05,0.25,0.2857142857142857,0.0
Baumeef,jng,2.4499999999999997,3.7624999999999997,7.9624999999999995,569.1574,0.1328952625,2.275,0.102725,21.349999999999998,0.950225,8180.025,5234.3375,235.567525,12747.175,15.224999999999998,116.8125,0.5,0.0
Baut,sup,0.553170731707317,1.8268292682926826,5.869756097560975,195.38489804878049,0.06080104151219511,38.63317073170732,1.6455921951219512,71.56048780487805,3.048640487804878,5716.985365853659,2691.110731707317,116.80059853658537,4517.007804878049,33.69560975609756,0.17073170731707318,0.4975609756097561,0.0
Bay,mid,1.8704918032786884,1.3655737704918032,4.372131147540983,509.3132426229508,0.16251053918032787,7.183606557377049,0.3090311475409836,25.84262295081967,1.0952983606557376,8887.72786885246,5833.673770491803,249.96405901639343,12140.375409836064,181.0934426229508,5.508196721311475,0.5573770491803278,0.0
Bazz,bot,3.294117647058823,1.4205882352941175,3.849999999999999,687.1268382352941,0.18694393529411762,7.102941176470587,0.3308235294117647,20.238235294117644,0.9358029411764706,9141.732352941175,6344.017647058823,296.59865882352943,15138.941176470587,176.70882352941175,10.108823529411765,0.47058823529411764,0.0
Bdd,mid,3.4634146341463414,1.8341463414634147,5.882926829268293,596.2979004878049,0.26917125365853656,13.234146341463415,0.40599365853658537,36.702439024390245,1.131629268292683,13214.931707317073,9024.8,281.5339970731707,19262.91219512195,277.40487804878046,8.31219512195122,0.6146341463414634,0.6146341463414634
BeanJ,jng,2.5223880597014925,3.2388059701492535,8.343283582089553,320.00775373134326,0.13954354179104478,14.08955223880597,0.4451223880597015,48.28358208955224,1.516702985074627,10355.522388059702,6229.238805970149,202.49095223880596,9891.0,21.402985074626866,133.08955223880596,0.582089552238806,0.0
Beenie,bot,2.0999999999999996,1.5944444444444443,3.3055555555555554,567.3847333333333,0.17194115555555556,8.283333333333333,0.35786111111111113,29.555555555555557,1.2747944444444446,9726.849999999999,6697.444444444444,289.8403666666667,13640.16111111111,200.27777777777774,13.027777777777777,0.4444444444444444,0.0
Beichuan,jng,2.44,3.0,6.946666666666666,414.76025533333336,0.181666566,13.093333333333334,0.400322,52.27333333333333,1.5835706666666667,11450.526666666667,7172.586666666667,219.78469600000003,13813.44,25.486666666666668,174.52666666666667,0.46,0.46
